,Postcode,Latitude,Longitude,State,Fuel Type,Registrations as at 31 January 2021,Registrations as at 31 January 2022,Registrations as at 31 January 2023
5330,3945,-38.381582,145.697053,VIC,HFCEV,0,0,0
5331,3945,-38.381582,145.697053,VIC,Hybrid/PHEV,7,13,15
5332,3946,-38.448155,145.723537,VIC,ICE,265,271,277
5333,3946,-38.448155,145.723537,VIC,BEV,0,0,0
5334,3946,-38.448155,145.723537,VIC,HFCEV,0,0,0
5335,3946,-38.448155,145.723537,VIC,Hybrid/PHEV,3,3,3
5336,3950,-38.435217,145.812945,VIC,ICE,4472,4562,4617
5337,3950,-38.435217,145.812945,VIC,BEV,0,3,5
5338,3950,-38.435217,145.812945,VIC,HFCEV,0,0,0
5339,3950,-38.435217,145.812945,VIC,Hybrid/PHEV,16,30,38
5340,3951,-38.47372,145.798419,VIC,ICE,1069,1090,1085
5341,3951,-38.47372,145.798419,VIC,BEV,0,4,6
5342,3951,-38.47372,145.798419,VIC,HFCEV,0,0,0
5343,3951,-38.47372,145.798419,VIC,Hybrid/PHEV,10,9,8
5344,3953,-38.40506851,146.0204631,VIC,ICE,7508,7632,7734
5345,3953,-38.40506851,146.0204631,VIC,BEV,6,8,11
5346,3953,-38.40506851,146.0204631,VIC,HFCEV,0,0,0
5347,3953,-38.40506851,146.0204631,VIC,Hybrid/PHEV,38,64,80
5348,3954,-38.550379,145.937973,VIC,ICE,365,387,385
5349,3954,-38.550379,145.937973,VIC,BEV,0,3,0
5350,3954,-38.550379,145.937973,VIC,HFCEV,0,0,0
5351,3954,-38.550379,145.937973,VIC,Hybrid/PHEV,0,3,3
5352,3956,-38.597018,145.955341,VIC,ICE,2957,3191,3188
5353,3956,-38.597018,145.955341,VIC,BEV,3,3,4
5354,3956,-38.597018,145.955341,VIC,HFCEV,0,0,0
5355,3956,-38.597018,145.955341,VIC,Hybrid/PHEV,18,27,42
5356,3957,-38.589302,146.126718,VIC,ICE,345,359,356
5357,3957,-38.589302,146.126718,VIC,BEV,0,3,3
5358,3957,-38.589302,146.126718,VIC,HFCEV,0,0,0
5359,3957,-38.589302,146.126718,VIC,Hybrid/PHEV,3,3,4
5360,3958,-38.673841,145.987059,VIC,ICE,278,280,273
5361,3958,-38.673841,145.987059,VIC,BEV,0,0,0
5362,3958,-38.673841,145.987059,VIC,HFCEV,0,0,0
5363,3958,-38.673841,145.987059,VIC,Hybrid/PHEV,0,0,3
5364,3959,-38.734636,146.066529,VIC,ICE,1300,1365,1358
5365,3959,-38.734636,146.066529,VIC,BEV,0,0,7
5366,3959,-38.734636,146.066529,VIC,HFCEV,0,0,0
5367,3959,-38.734636,146.066529,VIC,Hybrid/PHEV,8,10,12
5368,3960,-39.140761,146.360412,VIC,ICE,2654,2732,2739
5369,3960,-39.140761,146.360412,VIC,BEV,3,3,5
5370,3960,-39.140761,146.360412,VIC,HFCEV,0,0,0
5371,3960,-39.140761,146.360412,VIC,Hybrid/PHEV,22,23,29
5372,3962,-38.60357,146.359804,VIC,ICE,971,1005,991
5373,3962,-38.60357,146.359804,VIC,BEV,0,0,0
5374,3962,-38.60357,146.359804,VIC,HFCEV,0,0,0
5375,3962,-38.60357,146.359804,VIC,Hybrid/PHEV,11,15,15
5376,3964,-38.685115,146.278804,VIC,ICE,185,183,199
5377,3964,-38.685115,146.278804,VIC,BEV,0,0,0
5378,3964,-38.685115,146.278804,VIC,HFCEV,0,0,0
5379,3964,-38.685115,146.278804,VIC,Hybrid/PHEV,3,3,5
5380,3965,-38.693437,146.472132,VIC,ICE,230,255,255
5381,3965,-38.693437,146.472132,VIC,BEV,3,3,3
5382,3965,-38.693437,146.472132,VIC,HFCEV,0,0,0
5383,3965,-38.693437,146.472132,VIC,Hybrid/PHEV,0,0,3
5384,3966,-38.630568,146.436583,VIC,ICE,612,619,621
5385,3966,-38.630568,146.436583,VIC,BEV,0,0,0
5386,3966,-38.630568,146.436583,VIC,HFCEV,0,0,0
5387,3966,-38.630568,146.436583,VIC,Hybrid/PHEV,0,0,3
5388,3967,-38.647562,146.507929,VIC,ICE,141,133,138
5389,3967,-38.647562,146.507929,VIC,BEV,0,0,0
5390,3967,-38.647562,146.507929,VIC,HFCEV,0,0,0
5391,3967,-38.647562,146.507929,VIC,Hybrid/PHEV,0,0,0
5392,3971,-38.631942,146.815723,VIC,ICE,4166,4223,4213
5393,3971,-38.631942,146.815723,VIC,BEV,0,3,3
5394,3971,-38.631942,146.815723,VIC,HFCEV,0,0,0
5395,3971,-38.631942,146.815723,VIC,Hybrid/PHEV,29,30,36
5396,3975,-38.05354,145.231114,VIC,ICE,10747,10817,11199
5397,3975,-38.05354,145.231114,VIC,BEV,4,17,41
5398,3975,-38.05354,145.231114,VIC,HFCEV,0,0,0
5399,3975,-38.05354,145.231114,VIC,Hybrid/PHEV,137,190,261
5400,3976,-38.043995,145.264296,VIC,ICE,16538,16432,16384
5401,3976,-38.043995,145.264296,VIC,BEV,3,8,18
5402,3976,-38.043995,145.264296,VIC,HFCEV,0,0,0
5403,3976,-38.043995,145.264296,VIC,Hybrid/PHEV,162,205,240
5404,3977,-38.135253,145.268888,VIC,ICE,74372,76288,78413
5405,3977,-38.135253,145.268888,VIC,BEV,30,87,222
5406,3977,-38.135253,145.268888,VIC,HFCEV,0,0,0
5407,3977,-38.135253,145.268888,VIC,Hybrid/PHEV,736,1008,1373
5408,3978,-38.135009,145.384606,VIC,ICE,23139,26574,30081
5409,3978,-38.135009,145.384606,VIC,BEV,10,37,128
5410,3978,-38.135009,145.384606,VIC,HFCEV,0,0,0
5411,3978,-38.135009,145.384606,VIC,Hybrid/PHEV,393,590,926
5412,3979,-38.44818,145.591284,VIC,ICE,383,393,391
5413,3979,-38.44818,145.591284,VIC,BEV,0,3,0
5414,3979,-38.44818,145.591284,VIC,HFCEV,0,0,0
5415,3979,-38.44818,145.591284,VIC,Hybrid/PHEV,0,5,5
5416,3980,-38.204448,145.356937,VIC,ICE,2987,3024,3068
5417,3980,-38.204448,145.356937,VIC,BEV,0,0,6
5418,3980,-38.204448,145.356937,VIC,HFCEV,0,0,0
5419,3980,-38.204448,145.356937,VIC,Hybrid/PHEV,10,14,15
5420,3981,-38.207298,145.575,VIC,ICE,4591,4653,4726
5421,3981,-38.207298,145.575,VIC,BEV,0,0,3
5422,3981,-38.207298,145.575,VIC,HFCEV,0,0,0
5423,3981,-38.207298,145.575,VIC,Hybrid/PHEV,6,19,23
5424,3984,-38.312647,145.563979,VIC,ICE,6390,6881,7132
5425,3984,-38.312647,145.563979,VIC,BEV,8,9,13
5426,3984,-38.312647,145.563979,VIC,HFCEV,0,0,0
5427,3984,-38.312647,145.563979,VIC,Hybrid/PHEV,23,36,50
5428,3987,-38.309048,145.689142,VIC,ICE,1543,1611,1592
5429,3987,-38.309048,145.689142,VIC,BEV,3,0,0
5430,3987,-38.309048,145.689142,VIC,HFCEV,0,0,0
5431,3987,-38.309048,145.689142,VIC,Hybrid/PHEV,7,11,16
5432,3988,-38.313447,145.811863,VIC,ICE,1100,1152,1168
5433,3988,-38.313447,145.811863,VIC,BEV,0,0,0
5434,3988,-38.313447,145.811863,VIC,HFCEV,0,0,0
5435,3988,-38.313447,145.811863,VIC,Hybrid/PHEV,3,3,6
5436,3990,-38.455399,145.501279,VIC,ICE,172,174,166
5437,3990,-38.455399,145.501279,VIC,BEV,0,0,0
5438,3990,-38.455399,145.501279,VIC,HFCEV,0,0,0
5439,3990,-38.455399,145.501279,VIC,Hybrid/PHEV,0,0,0
5440,3991,-38.483041,145.466781,VIC,ICE,465,469,467
5441,3991,-38.483041,145.466781,VIC,BEV,0,0,0
5442,3991,-38.483041,145.466781,VIC,HFCEV,0,0,0
5443,3991,-38.483041,145.466781,VIC,Hybrid/PHEV,3,0,0
5444,3992,-38.569135,145.534315,VIC,ICE,1003,1118,1169
5445,3992,-38.569135,145.534315,VIC,BEV,0,0,3
5446,3992,-38.569135,145.534315,VIC,HFCEV,0,0,0
5447,3992,-38.569135,145.534315,VIC,Hybrid/PHEV,5,11,14
5448,3995,-38.578071,145.630713,VIC,ICE,9685,10091,10219
5449,3995,-38.578071,145.630713,VIC,BEV,12,20,39
5450,3995,-38.578071,145.630713,VIC,HFCEV,0,0,0
5451,3995,-38.578071,145.630713,VIC,Hybrid/PHEV,60,96,130
5452,3996,-38.629561,145.745609,VIC,ICE,5601,5942,5871
5453,3996,-38.629561,145.745609,VIC,BEV,5,13,25
5454,3996,-38.629561,145.745609,VIC,HFCEV,0,0,0
5455,3996,-38.629561,145.745609,VIC,Hybrid/PHEV,48,67,90
5456,4000,-27.468391,153.022126,QLD,ICE,23254,23286,23863
5457,4000,-27.468391,153.022126,QLD,BEV,62,141,293
5458,4000,-27.468391,153.022126,QLD,HFCEV,0,0,0
5459,4000,-27.468391,153.022126,QLD,Hybrid/PHEV,1655,2511,2912
5460,4005,-27.4561168,153.0483096,QLD,ICE,10516,10604,10648
5461,4005,-27.4561168,153.0483096,QLD,BEV,47,97,143
5462,4005,-27.4561168,153.0483096,QLD,HFCEV,0,0,0
5463,4005,-27.4561168,153.0483096,QLD,Hybrid/PHEV,133,188,229
5464,4006,-27.36618,153.175242,QLD,ICE,19739,20598,21046
5465,4006,-27.36618,153.175242,QLD,BEV,69,169,294
5466,4006,-27.36618,153.175242,QLD,HFCEV,0,0,0
5467,4006,-27.36618,153.175242,QLD,Hybrid/PHEV,388,487,652
5468,4007,-27.436088,153.061914,QLD,ICE,11307,11928,12220
5469,4007,-27.436088,153.061914,QLD,BEV,32,74,129
5470,4007,-27.436088,153.061914,QLD,HFCEV,0,0,0
5471,4007,-27.436088,153.061914,QLD,Hybrid/PHEV,204,251,274
5472,4008,-27.399839,153.14232,QLD,ICE,14657,17030,19969
5473,4008,-27.399839,153.14232,QLD,BEV,3,7,92
5474,4008,-27.399839,153.14232,QLD,HFCEV,0,0,0
5475,4008,-27.399839,153.14232,QLD,Hybrid/PHEV,905,1812,2727
5476,4009,-27.405747,153.105247,QLD,ICE,11377,10858,13578
5477,4009,-27.405747,153.105247,QLD,BEV,5,23,67
5478,4009,-27.405747,153.105247,QLD,HFCEV,0,0,0
5479,4009,-27.405747,153.105247,QLD,Hybrid/PHEV,160,210,528
5480,4010,-27.433237,153.04354,QLD,ICE,3353,3577,3777
5481,4010,-27.433237,153.04354,QLD,BEV,4,6,24
5482,4010,-27.433237,153.04354,QLD,HFCEV,0,0,0
5483,4010,-27.433237,153.04354,QLD,Hybrid/PHEV,190,210,237
5484,4011,-27.419484,153.059749,QLD,ICE,12878,12387,12996
5485,4011,-27.419484,153.059749,QLD,BEV,24,45,91
5486,4011,-27.419484,153.059749,QLD,HFCEV,0,0,0
5487,4011,-27.419484,153.059749,QLD,Hybrid/PHEV,149,200,232
5488,4012,-27.399335,153.05355,QLD,ICE,15318,15543,15653
5489,4012,-27.399335,153.05355,QLD,BEV,11,32,66
5490,4012,-27.399335,153.05355,QLD,HFCEV,0,0,0
5491,4012,-27.399335,153.05355,QLD,Hybrid/PHEV,176,218,282
5492,4013,-27.397055,153.074982,QLD,ICE,4820,4759,4792
5493,4013,-27.397055,153.074982,QLD,BEV,3,9,21
5494,4013,-27.397055,153.074982,QLD,HFCEV,0,0,0
5495,4013,-27.397055,153.074982,QLD,Hybrid/PHEV,45,55,77
5496,4014,-27.373947,153.084784,QLD,ICE,11141,11439,12067
5497,4014,-27.373947,153.084784,QLD,BEV,18,43,68
5498,4014,-27.373947,153.084784,QLD,HFCEV,0,0,0
5499,4014,-27.373947,153.084784,QLD,Hybrid/PHEV,128,167,248
5500,4017,-27.318074,153.047339,QLD,ICE,26122,26347,26393
5501,4017,-27.318074,153.047339,QLD,BEV,17,35,87
5502,4017,-27.318074,153.047339,QLD,HFCEV,0,0,0
5503,4017,-27.318074,153.047339,QLD,Hybrid/PHEV,248,326,406
5504,4018,-27.349074,153.031804,QLD,ICE,8346,8410,8470
5505,4018,-27.349074,153.031804,QLD,BEV,6,19,38
5506,4018,-27.349074,153.031804,QLD,HFCEV,0,0,0
5507,4018,-27.349074,153.031804,QLD,Hybrid/PHEV,150,187,228
5508,4019,-27.248337,153.088498,QLD,ICE,16142,16402,16224
5509,4019,-27.248337,153.088498,QLD,BEV,4,14,30
5510,4019,-27.248337,153.088498,QLD,HFCEV,0,0,0
5511,4019,-27.248337,153.088498,QLD,Hybrid/PHEV,72,119,164
5512,4020,-27.214362,153.106378,QLD,ICE,18757,19533,19868
5513,4020,-27.214362,153.106378,QLD,BEV,27,52,109
5514,4020,-27.214362,153.106378,QLD,HFCEV,0,0,0
5515,4020,-27.214362,153.106378,QLD,Hybrid/PHEV,159,227,336
5516,4021,-27.220098,153.07529,QLD,ICE,6929,6845,6852
5517,4021,-27.220098,153.07529,QLD,BEV,3,0,8
5518,4021,-27.220098,153.07529,QLD,HFCEV,0,0,0
5519,4021,-27.220098,153.07529,QLD,Hybrid/PHEV,30,37,49
5520,4022,-27.211886,153.046414,QLD,ICE,5052,5215,5329
5521,4022,-27.211886,153.046414,QLD,BEV,3,6,14
5522,4022,-27.211886,153.046414,QLD,HFCEV,0,0,0
5523,4022,-27.211886,153.046414,QLD,Hybrid/PHEV,42,54,64
5524,4025,-27.162277,153.393497,QLD,ICE,307,326,324
5525,4025,-27.162277,153.393497,QLD,BEV,0,0,0
5526,4025,-27.162277,153.393497,QLD,HFCEV,0,0,0
5527,4025,-27.162277,153.393497,QLD,Hybrid/PHEV,0,0,0
5528,4030,-27.42687,153.029681,QLD,ICE,11808,11834,11896
5529,4030,-27.42687,153.029681,QLD,BEV,28,54,89
5530,4030,-27.42687,153.029681,QLD,HFCEV,0,0,0
5531,4030,-27.42687,153.029681,QLD,Hybrid/PHEV,185,213,278
5532,4031,-27.408542,153.030695,QLD,ICE,10623,11189,11982
5533,4031,-27.408542,153.030695,QLD,BEV,6,31,63
5534,4031,-27.408542,153.030695,QLD,HFCEV,0,0,0
5535,4031,-27.408542,153.030695,QLD,Hybrid/PHEV,235,267,394
5536,4032,-27.385605,153.019449,QLD,ICE,11401,11462,11639
5537,4032,-27.385605,153.019449,QLD,BEV,9,22,57
5538,4032,-27.385605,153.019449,QLD,HFCEV,0,0,0
5539,4032,-27.385605,153.019449,QLD,Hybrid/PHEV,185,244,325
5540,4034,-27.354711,153.040051,QLD,ICE,34640,34755,34046
5541,4034,-27.354711,153.040051,QLD,BEV,32,70,135
5542,4034,-27.354711,153.040051,QLD,HFCEV,0,0,0
5543,4034,-27.354711,153.040051,QLD,Hybrid/PHEV,504,624,690
5544,4035,-27.356025,152.979085,QLD,ICE,19769,20102,20311
5545,4035,-27.356025,152.979085,QLD,BEV,23,44,113
5546,4035,-27.356025,152.979085,QLD,HFCEV,0,0,0
5547,4035,-27.356025,152.979085,QLD,Hybrid/PHEV,240,357,439
5548,4036,-27.314022,153.008731,QLD,ICE,4820,4832,4857
5549,4036,-27.314022,153.008731,QLD,BEV,0,6,15
5550,4036,-27.314022,153.008731,QLD,HFCEV,0,0,0
5551,4036,-27.314022,153.008731,QLD,Hybrid/PHEV,53,64,74
5552,4037,-27.341128,152.936519,QLD,ICE,5860,5960,6014
5553,4037,-27.341128,152.936519,QLD,BEV,8,17,32
5554,4037,-27.341128,152.936519,QLD,HFCEV,0,0,0
5555,4037,-27.341128,152.936519,QLD,Hybrid/PHEV,49,66,96
5556,4051,-27.427508,153.000297,QLD,ICE,19427,19742,20076
5557,4051,-27.427508,153.000297,QLD,BEV,27,67,158
5558,4051,-27.427508,153.000297,QLD,HFCEV,0,0,0
5559,4051,-27.427508,153.000297,QLD,Hybrid/PHEV,237,339,470
5560,4053,-27.399573,152.98725,QLD,ICE,32089,32262,32839
5561,4053,-27.399573,152.98725,QLD,BEV,33,76,162
5562,4053,-27.399573,152.98725,QLD,HFCEV,0,0,0
5563,4053,-27.399573,152.98725,QLD,Hybrid/PHEV,285,398,536
5564,4054,-27.409817,152.956014,QLD,ICE,9533,9597,9754
5565,4054,-27.409817,152.956014,QLD,BEV,9,13,25
5566,4054,-27.409817,152.956014,QLD,HFCEV,0,0,0
5567,4054,-27.409817,152.956014,QLD,Hybrid/PHEV,75,104,136
5568,4055,-27.393676,152.92424,QLD,ICE,15344,15430,15595
5569,4055,-27.393676,152.92424,QLD,BEV,14,31,79
5570,4055,-27.393676,152.92424,QLD,HFCEV,0,0,0
5571,4055,-27.393676,152.92424,QLD,Hybrid/PHEV,151,200,287
5572,4059,-27.452067,153.008893,QLD,ICE,7417,7667,7586
5573,4059,-27.452067,153.008893,QLD,BEV,13,34,76
5574,4059,-27.452067,153.008893,QLD,HFCEV,0,0,0
5575,4059,-27.452067,153.008893,QLD,Hybrid/PHEV,143,181,245
5576,4060,-27.445107,152.985176,QLD,ICE,8700,8733,8754
5577,4060,-27.445107,152.985176,QLD,BEV,18,35,92
5578,4060,-27.445107,152.985176,QLD,HFCEV,0,0,0
5579,4060,-27.445107,152.985176,QLD,Hybrid/PHEV,121,167,221
5580,4061,-27.45085,152.944258,QLD,ICE,11748,11854,11767
5581,4061,-27.45085,152.944258,QLD,BEV,17,37,89
5582,4061,-27.45085,152.944258,QLD,HFCEV,0,0,0
5583,4061,-27.45085,152.944258,QLD,Hybrid/PHEV,150,206,263
5584,4064,-27.464676,152.999039,QLD,ICE,10752,10956,10957
5585,4064,-27.464676,152.999039,QLD,BEV,32,73,123
5586,4064,-27.464676,152.999039,QLD,HFCEV,0,0,0
5587,4064,-27.464676,152.999039,QLD,Hybrid/PHEV,238,328,466
5588,4065,-27.462504,152.975992,QLD,ICE,6441,6430,6366
5589,4065,-27.462504,152.975992,QLD,BEV,22,48,102
5590,4065,-27.462504,152.975992,QLD,HFCEV,0,0,0
5591,4065,-27.462504,152.975992,QLD,Hybrid/PHEV,97,132,151
5592,4066,-27.479866,152.964146,QLD,ICE,12723,12586,12324
5593,4066,-27.479866,152.964146,QLD,BEV,33,68,130
5594,4066,-27.479866,152.964146,QLD,HFCEV,0,0,0
5595,4066,-27.479866,152.964146,QLD,Hybrid/PHEV,849,1183,1509
5596,4067,-27.500518,153.005045,QLD,ICE,4865,5187,5277
5597,4067,-27.500518,153.005045,QLD,BEV,17,37,69
5598,4067,-27.500518,153.005045,QLD,HFCEV,0,0,0
5599,4067,-27.500518,153.005045,QLD,Hybrid/PHEV,109,139,152
5600,4068,-27.506907,152.976926,QLD,ICE,15283,15278,15559
5601,4068,-27.506907,152.976926,QLD,BEV,56,93,194
5602,4068,-27.506907,152.976926,QLD,HFCEV,0,0,0
5603,4068,-27.506907,152.976926,QLD,Hybrid/PHEV,279,371,450
5604,4069,-27.502784,152.898911,QLD,ICE,25426,25065,25454
5605,4069,-27.502784,152.898911,QLD,BEV,85,176,350
5606,4069,-27.502784,152.898911,QLD,HFCEV,0,0,0
5607,4069,-27.502784,152.898911,QLD,Hybrid/PHEV,471,537,734
5608,4070,-27.559944,152.871141,QLD,ICE,8479,8513,8614
5609,4070,-27.559944,152.871141,QLD,BEV,8,27,66
5610,4070,-27.559944,152.871141,QLD,HFCEV,0,0,0
5611,4070,-27.559944,152.871141,QLD,Hybrid/PHEV,108,157,177
5612,4073,-27.549179,152.951385,QLD,ICE,6711,6772,6876
5613,4073,-27.549179,152.951385,QLD,BEV,12,29,71
5614,4073,-27.549179,152.951385,QLD,HFCEV,0,0,0
5615,4073,-27.549179,152.951385,QLD,Hybrid/PHEV,111,144,164
5616,4074,-27.554082,152.921521,QLD,ICE,17596,17763,17669
5617,4074,-27.554082,152.921521,QLD,BEV,17,40,96
5618,4074,-27.554082,152.921521,QLD,HFCEV,0,0,0
5619,4074,-27.554082,152.921521,QLD,Hybrid/PHEV,250,329,405
5620,4075,-27.552135,152.975619,QLD,ICE,16203,16368,16315
5621,4075,-27.552135,152.975619,QLD,BEV,25,55,126
5622,4075,-27.552135,152.975619,QLD,HFCEV,0,0,0
5623,4075,-27.552135,152.975619,QLD,Hybrid/PHEV,220,286,368
5624,4076,-27.584561,152.921067,QLD,ICE,7775,7491,7846
5625,4076,-27.584561,152.921067,QLD,BEV,28,39,47
5626,4076,-27.584561,152.921067,QLD,HFCEV,0,0,0
5627,4076,-27.584561,152.921067,QLD,Hybrid/PHEV,137,196,298
5628,4077,-27.605551,152.967822,QLD,ICE,20544,21102,21869
5629,4077,-27.605551,152.967822,QLD,BEV,10,27,59
5630,4077,-27.605551,152.967822,QLD,HFCEV,0,0,0
5631,4077,-27.605551,152.967822,QLD,Hybrid/PHEV,309,426,603
5632,4078,-27.612653,152.950579,QLD,ICE,17132,17217,17218
5633,4078,-27.612653,152.950579,QLD,BEV,11,28,67
5634,4078,-27.612653,152.950579,QLD,HFCEV,0,0,0
5635,4078,-27.612653,152.950579,QLD,Hybrid/PHEV,196,257,393
5636,4101,-27.484254,153.009661,QLD,ICE,19057,19553,19812
5637,4101,-27.484254,153.009661,QLD,BEV,65,139,244
5638,4101,-27.484254,153.009661,QLD,HFCEV,0,0,0
5639,4101,-27.484254,153.009661,QLD,Hybrid/PHEV,520,611,739
5640,4102,-27.495458,153.0328,QLD,ICE,6918,6928,6989
5641,4102,-27.495458,153.0328,QLD,BEV,13,22,64
5642,4102,-27.495458,153.0328,QLD,HFCEV,0,0,0
5643,4102,-27.495458,153.0328,QLD,Hybrid/PHEV,428,464,393
5644,4103,-27.512175,153.028768,QLD,ICE,8925,9058,9157
5645,4103,-27.512175,153.028768,QLD,BEV,12,27,56
5646,4103,-27.512175,153.028768,QLD,HFCEV,0,0,0
5647,4103,-27.512175,153.028768,QLD,Hybrid/PHEV,123,179,199
5648,4104,-27.515758,153.011535,QLD,ICE,4678,4746,4735
5649,4104,-27.515758,153.011535,QLD,BEV,12,29,45
5650,4104,-27.515758,153.011535,QLD,HFCEV,0,0,0
5651,4104,-27.515758,153.011535,QLD,Hybrid/PHEV,76,87,106
5652,4105,-27.534438,153.018893,QLD,ICE,10902,11379,11365
5653,4105,-27.534438,153.018893,QLD,BEV,16,37,78
5654,4105,-27.534438,153.018893,QLD,HFCEV,0,0,0
5655,4105,-27.534438,153.018893,QLD,Hybrid/PHEV,201,277,398
5656,4106,-27.552137,153.004615,QLD,ICE,3590,3950,3735
5657,4106,-27.552137,153.004615,QLD,BEV,0,3,14
5658,4106,-27.552137,153.004615,QLD,HFCEV,0,0,0
5659,4106,-27.552137,153.004615,QLD,Hybrid/PHEV,48,91,96
5660,4107,-27.552052,153.030643,QLD,ICE,6006,6636,6994
5661,4107,-27.552052,153.030643,QLD,BEV,6,7,23
5662,4107,-27.552052,153.030643,QLD,HFCEV,0,0,0
5663,4107,-27.552052,153.030643,QLD,Hybrid/PHEV,106,217,455
5664,4108,-27.568359,153.020197,QLD,ICE,6549,7256,7455
5665,4108,-27.568359,153.020197,QLD,BEV,5,13,35
5666,4108,-27.568359,153.020197,QLD,HFCEV,0,0,0
5667,4108,-27.568359,153.020197,QLD,Hybrid/PHEV,107,133,143
5668,4109,-27.57925,153.057452,QLD,ICE,24909,24801,25250
5669,4109,-27.57925,153.057452,QLD,BEV,28,56,191
5670,4109,-27.57925,153.057452,QLD,HFCEV,0,0,0
5671,4109,-27.57925,153.057452,QLD,Hybrid/PHEV,532,676,806
5672,4110,-27.612178,153.009526,QLD,ICE,14204,15174,15601
5673,4110,-27.612178,153.009526,QLD,BEV,9,28,81
5674,4110,-27.612178,153.009526,QLD,HFCEV,0,0,0
5675,4110,-27.612178,153.009526,QLD,Hybrid/PHEV,313,388,604
5676,4111,-27.550643,153.052226,QLD,ICE,716,717,716
5677,4111,-27.550643,153.052226,QLD,BEV,0,0,6
5678,4111,-27.550643,153.052226,QLD,HFCEV,0,0,0
5679,4111,-27.550643,153.052226,QLD,Hybrid/PHEV,75,74,73
5680,4112,-27.611129,153.087839,QLD,ICE,5495,5393,5399
5681,4112,-27.611129,153.087839,QLD,BEV,8,15,48
5682,4112,-27.611129,153.087839,QLD,HFCEV,0,0,0
5683,4112,-27.611129,153.087839,QLD,Hybrid/PHEV,150,196,240
5684,4113,-27.590722,153.077926,QLD,ICE,24815,23786,23785
5685,4113,-27.590722,153.077926,QLD,BEV,26,51,143
5686,4113,-27.590722,153.077926,QLD,HFCEV,0,0,0
5687,4113,-27.590722,153.077926,QLD,Hybrid/PHEV,634,843,1104
5688,4114,-27.652812,153.110764,QLD,ICE,17577,17665,18035
5689,4114,-27.652812,153.110764,QLD,BEV,6,10,16
5690,4114,-27.652812,153.110764,QLD,HFCEV,0,0,0
5691,4114,-27.652812,153.110764,QLD,Hybrid/PHEV,175,234,306
5692,4115,-27.643845,153.022499,QLD,ICE,13318,13385,13838
5693,4115,-27.643845,153.022499,QLD,BEV,11,34,83
5694,4115,-27.643845,153.022499,QLD,HFCEV,0,0,0
5695,4115,-27.643845,153.022499,QLD,Hybrid/PHEV,207,265,369
5696,4116,-27.633988,153.050793,QLD,ICE,17391,17389,17417
5697,4116,-27.633988,153.050793,QLD,BEV,19,39,139
5698,4116,-27.633988,153.050793,QLD,HFCEV,0,0,0
5699,4116,-27.633988,153.050793,QLD,Hybrid/PHEV,380,456,564
5700,4117,-27.644688,153.08304,QLD,ICE,2019,2133,2173
5701,4117,-27.644688,153.08304,QLD,BEV,3,0,9
5702,4117,-27.644688,153.08304,QLD,HFCEV,0,0,0
5703,4117,-27.644688,153.08304,QLD,Hybrid/PHEV,29,71,85
5704,4118,-27.673806,153.027323,QLD,ICE,22387,22955,23686
5705,4118,-27.673806,153.027323,QLD,BEV,13,36,62
5706,4118,-27.673806,153.027323,QLD,HFCEV,0,0,0
5707,4118,-27.673806,153.027323,QLD,Hybrid/PHEV,228,314,413
5708,4119,-27.611502,153.109769,QLD,ICE,6728,6836,6469
5709,4119,-27.611502,153.109769,QLD,BEV,9,13,40
5710,4119,-27.611502,153.109769,QLD,HFCEV,0,0,0
5711,4119,-27.611502,153.109769,QLD,Hybrid/PHEV,131,168,192
5712,4120,-27.508707,153.044217,QLD,ICE,6538,6620,6773
5713,4120,-27.508707,153.044217,QLD,BEV,7,21,50
5714,4120,-27.508707,153.044217,QLD,HFCEV,0,0,0
5715,4120,-27.508707,153.044217,QLD,Hybrid/PHEV,80,118,162
5716,4121,-27.526966,153.053952,QLD,ICE,16655,16769,16839
5717,4121,-27.526966,153.053952,QLD,BEV,36,81,167
5718,4121,-27.526966,153.053952,QLD,HFCEV,0,0,0
5719,4121,-27.526966,153.053952,QLD,Hybrid/PHEV,241,338,420
5720,4122,-27.543316,153.088155,QLD,ICE,31257,31513,31776
5721,4122,-27.543316,153.088155,QLD,BEV,21,64,170
5722,4122,-27.543316,153.088155,QLD,HFCEV,0,0,0
5723,4122,-27.543316,153.088155,QLD,Hybrid/PHEV,450,606,822
5724,4123,-27.583528,153.116151,QLD,ICE,15241,15647,16065
5725,4123,-27.583528,153.116151,QLD,BEV,27,53,175
5726,4123,-27.583528,153.116151,QLD,HFCEV,0,0,0
5727,4123,-27.583528,153.116151,QLD,Hybrid/PHEV,243,329,415
5728,4124,-27.78983267,152.9264476,QLD,ICE,17514,18467,19596
5729,4124,-27.78983267,152.9264476,QLD,BEV,6,16,45
5730,4124,-27.78983267,152.9264476,QLD,HFCEV,0,0,0
5731,4124,-27.78983267,152.9264476,QLD,Hybrid/PHEV,99,170,252
5732,4125,-27.730432,153.04108,QLD,ICE,8853,10008,11328
5733,4125,-27.730432,153.04108,QLD,BEV,4,9,24
5734,4125,-27.730432,153.04108,QLD,HFCEV,0,0,0
5735,4125,-27.730432,153.04108,QLD,Hybrid/PHEV,122,154,219
5736,4127,-27.629474,153.142035,QLD,ICE,22831,23197,23791
5737,4127,-27.629474,153.142035,QLD,BEV,20,52,92
5738,4127,-27.629474,153.142035,QLD,HFCEV,0,0,0
5739,4127,-27.629474,153.142035,QLD,Hybrid/PHEV,315,404,538
